selection_type,selection_level,artifact_id,repo_id,name,normalized_description,artifact_group_size,repo_full_name,path,file_sha,first_commit_at,sibling_file_count,sibling_content_sha,notes
random,family,1350198,146190,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,itxshakil/movie-guru,.claude/skills/tailwindcss-development/SKILL.md,12df6a0c24c6ec7add24517524b0a0b9e6e85f19,2026-03-26T14:36:43Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,2217707,30914,hierarchical-spectrum-object-construction,"use when immediately after parsing and validating raw lc-ms/ms data files (mzml, mzxml, or vendor formats) when you need to prepare spectral data for fragmentation tree computation, isotope pattern analysis, or molecular formula ranking within the sirius framework.",2,HolobiomicsLab/asb-skill-collections,packs/metabolomics/lc-ms/skills/hierarchical-spectrum-object-construction/SKILL.md,a4e5d4b1c02bdc0b53aab3752a035eec9f966b8a,2026-06-22T09:54:45Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,2222737,30914,hierarchical-spectrum-object-construction,"use when immediately after parsing and validating raw lc-ms/ms data files (mzml, mzxml, or vendor formats) when you need to prepare spectral data for fragmentation tree computation, isotope pattern analysis, or molecular formula ranking within the sirius framework.",2,HolobiomicsLab/asb-skill-collections,collections/metabolomics/v2/skills/hierarchical-spectrum-object-construction/SKILL.md,7ab50245b4849a556f7f98cc3310c1bec336729a,2026-06-22T00:13:48Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,family,2227347,211037,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,emeraldleaf/san-juan-riparian-watch,.claude/skills/vercel-react-best-practices/SKILL.md,c5a95904c680269f054afba1e3640ee39c7664a1,2026-07-04T19:04:43Z,1,1d507a76db4bf4f1e9a41b0b1b40c7316691cff09f9039167316c95a4db1a619,Included as member of randomly selected family
random,family,2246572,58194,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,Schalkez/voxagent,.claude/.claude/skills/react-best-practices/SKILL.md,907253f0714f931198bbb5ba89de49c11cfc340c,2026-04-10T13:11:12Z,74,47c53dd2eef2314db8236d013801303fc9320ee754d01c332b7dcca8459b014f,Included as member of randomly selected family
random,family,2252811,42426,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,deanwhitex/AIW2.0STACK,website-factory/.claude/skills/ui-ux-pro-max/ui-ux-pro-max-skill-main/.claude/skills/banner-design/SKILL.md,3ca57e81214adcc2c9ab2e266031078ee4bb4dac,2026-06-08T18:39:15Z,1,0b2f37b3c7969dba4f4502418c7c429148a7c73bab318e51fdf3eff4c2b48219,Included as member of randomly selected family
random,family,2254286,1225,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,SriramGandhiS/Skills,skills/ui-ux-pro-max/.claude/skills/banner-design/SKILL.md,ac2c82d0e278e4b6ee0a1b919cc58524beaa79ed,2026-05-16T15:26:54Z,1,94e326875bda22b053ef0ef937efd091556cd741e9d8139990f1db6d29b8e21c,Included as member of randomly selected family
random,family,2254295,42420,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,khaliddosari/AutoML,Skills/ui-ux-pro-max-skill-main/.claude/skills/banner-design/SKILL.md,0697d33bd706b3c364ebf8b620d4b5f3feea3364,2026-05-19T16:46:48Z,1,bab1c43c87bf0d37677ec937ec591afd34715e455c9ee24bd599e9325ceaebdc,Included as member of randomly selected family
random,family,2256172,76358,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,Are76/pulseport-portfolio-tracker,.agents/skills/local-desktop-app-uploads/ui-ux-pro-max/.claude/skills/banner-design/SKILL.md,7cedef869d167911225d072ff1097753a5f926d0,2026-04-20T23:32:22Z,1,94e326875bda22b053ef0ef937efd091556cd741e9d8139990f1db6d29b8e21c,Included as member of randomly selected family
random,family,2257400,11268,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,ceslep/inasistig,.claude/skills/banner-design/SKILL.md,ce7303c090f3ee1f8527e6ca232299b6e838c696,2026-05-07T15:47:16Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,2257437,42433,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,99anujb/Portfolio,ui-ux-pro-max-skill-main/.claude/skills/banner-design/SKILL.md,18fdac634970c086eee9c9eb1dc933402b39d963,2026-04-05T15:42:12Z,1,94e326875bda22b053ef0ef937efd091556cd741e9d8139990f1db6d29b8e21c,Included as member of randomly selected family
random,family,2261867,171441,interaction-design,"design and implement microinteractions, motion design, transitions, and user feedback patterns. use when adding polish to ui interactions, implementing loading states, or creating delightful user experiences.",6,thc1006/nephoran-intent-operator,.claude/skills/interaction-design/SKILL.md,a417256b454960d317e37d7aa7037900544fafa9,2026-02-11T02:20:42Z,3,b6418ef4e1534bf5d4c3838ad9b538de661ccd81e43732d09b1188c075fc3337,Included as member of randomly selected family
random,family,2266388,211034,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,emeraldleaf/NextAurora,.claude/skills/vercel-react-best-practices/SKILL.md,657c818b00558532dac4234e0770e44df288601b,2026-06-13T00:32:22Z,1,1d507a76db4bf4f1e9a41b0b1b40c7316691cff09f9039167316c95a4db1a619,Included as member of randomly selected family
random,family,2288479,161020,tdd,"test-driven development with red-green-refactor loop. use when user wants to build features or fix bugs using tdd, mentions ""red-green-refactor"", wants integration tests, or asks for test-first development.",54,heinschulie/babylon,.claude/skills/tdd/SKILL.md,4cb6e4c764357f9060196c089f15af987daf9524,2026-03-22T12:29:24Z,5,938b6feda8d66ae1673b89b1e6f1cb9a1f911f0a4b6d617109c665eefe09cc73,Included as member of randomly selected family
random,family,2296996,41265,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,Criptobox/Tiendamax,.claude/skills/banner-design/SKILL.md,002c2daede7d36a96a3fd566b2119682194f27d3,2026-06-23T23:55:26Z,1,94e326875bda22b053ef0ef937efd091556cd741e9d8139990f1db6d29b8e21c,Included as member of randomly selected family
random,family,2297763,44584,ckm:banner-design,"design banners for social media, ads, website heroes, creative assets, and print. multiple art direction options with ai-generated visuals. actions: design, create, generate banner. platforms: facebook, twitter/x, linkedin, youtube, instagram, google display, website hero, print. styles: minimalist, gradient, bold typography, photo-based, illustrated, geometric, retro, glassmorphism, 3d, neon, duotone, editorial, collage. uses ui-ux-pro-max, frontend-design, ai-artist, ai-multimodal skills.",11,RyanDev1st/Jack-Sparrow,.claude/skills/banner-design/SKILL.md,d4f65cbac6d350b43b5c45ef0bab7f2743a05b34,2026-03-29T00:17:42Z,1,95edf2904bbc20300dbce5a448386495ece9442a23e132ee823a21e95d9d7ec4,Included as member of randomly selected family
random,seed,2303453,75122,paper-reader,"use when user asks to ""read paper"", ""analyze paper"", ""summarize paper"", ""读论文"", ""分析文献"", ""帮我看一下这篇paper"", ""论文笔记"", or provides a pdf file that appears to be an academic paper. specialized for cv/dl papers. also supports zotero integration: ""读一下这篇论文 ..."", ""快速看一下这篇论文 ..."", ""批判性分析这篇论文 ..."", ""读一下 zotero 里的 xxx"", ""批量读一下 zotero 里 vla 分类下的论文"" **重要触发词**: ""读一下 xxx""、""读一下这篇""、""帮我读"" → 必须调用此 skill ",2,jing1tian/DailyPapers,.claude/skills/paper-reader/SKILL.md,35af1f75d19483a04ec48992719cd010249d7a7b,2026-05-07T09:57:29Z,9,bca7084411bed9adfc9933297ab1050d94b3f30e132e6a5ab490df5f27361bc3,Randomly selected seed artifact
random,family,2318010,19270,copywriting,"when the user wants to write, rewrite, or improve marketing copy for any page — including homepage, landing pages, pricing pages, feature pages, about pages, or product pages. also use when the user says ""write copy for,"" ""improve this copy,"" ""rewrite this page,"" ""marketing copy,"" ""headline help,"" or ""cta copy."" for email copy, see email-sequence. for popup copy, see popup-cro.",25,futuregerald/futuregerald-claude-plugin,skills/copywriting/SKILL.md,26301f9b5a81005f276acab2968395cac037a16a,2026-02-04T18:24:48Z,2,ac462b9ffce16c528153ed3519bc31f0f25e26c441c00dddadbfe691410e81bf,Included as member of randomly selected family
random,family,2333411,60978,speckit-tasks,"generate an actionable, dependency-ordered tasks.md for the feature based on available design artifacts.",76,3186218763/write_novel,.claude/skills/speckit-tasks/SKILL.md,a51e4c641341e23323a25b0296a1888e7aff020d,2026-05-30T03:19:46Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
